timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-03-22T00:00:32Z,17113,Madrid - Ávila,7,10203,10400,40.65721,-4.68309,False,465040
2026-03-22T00:00:32Z,00279,Madrid Ch - Almeria,135,56310,17000,40.406128,-3.689053,False,"334011,6B13"
2026-03-22T00:15:18Z,00279,Madrid Ch - Almeria,132,56310,17000,40.474365,-3.6820717,False,"334011,6B13"
2026-03-22T04:45:16Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,0,04307,60000,42.26458,2.9430285,False,103012
2026-03-22T05:00:28Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,2,78400,71600,41.54383,0.8254549,False,447034
2026-03-22T05:00:28Z,18120,LMD2501,1,65400,71600,40.753696,0.6141503,False,470119
2026-03-22T05:00:28Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,3,04307,60000,41.72245,2.5524306,False,103012
2026-03-22T05:08:48Z,15051,LMD2504,4,71500,78400,41.111366,1.2533424,False,470187
2026-03-22T05:08:48Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,4,78400,71600,41.521866,0.87738407,False,447034
2026-03-22T05:08:48Z,18120,LMD2501,1,65400,71600,40.753696,0.6141503,False,470119
2026-03-22T05:08:48Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,2,04307,60000,41.565163,2.2892041,False,103012
2026-03-22T05:15:18Z,02061,Madrid PA - Sevilla,1,51003,60000,37.43115,-5.95338,False,103008
2026-03-22T05:15:18Z,15051,LMD2504,4,71500,78400,41.15113,1.1174219,False,470187
2026-03-22T05:15:18Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,5,78400,71600,41.425133,0.97015256,False,447034
2026-03-22T05:15:18Z,18120,LMD2501,1,65400,71600,40.753696,0.6141503,False,470119
2026-03-22T05:15:18Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,2,04307,60000,41.446888,2.1969924,False,103012
2026-03-22T05:30:22Z,02061,Madrid PA - Sevilla,5,51003,60000,37.69197,-5.447359,False,103008
2026-03-22T05:30:22Z,15051,LMD2504,1,71500,78400,41.160595,1.0999595,False,470187
2026-03-22T05:30:22Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,4,78400,71600,41.40052,1.1032217,False,447034
2026-03-22T05:30:22Z,18120,LMD2501,1,65400,71600,40.8861,0.8006144,False,470119
2026-03-22T05:30:22Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,1,04307,60000,41.421467,2.1935012,False,103012
2026-03-22T05:30:22Z,15002,LMD2503,-2,71400,71600,41.111366,1.2533424,False,470116
2026-03-22T05:30:22Z,13951,Sevilla - Almería,0,56310,05000,36.940784,-2.47031,False,599010
2026-03-22T05:30:22Z,18084,Valencia N - Vinaroz - Tortosa,1,65312,65314,40.471718,0.45551574,False,470025
2026-03-22T05:30:22Z,05668,Madrid - Murcia,2,17000,61200,40.39543,-3.674143,False,106014
2026-03-22T05:30:22Z,12611,Vigo - Ourense - Ponferrada,1,20200,22100,42.536808,-6.7511425,False,470156
2026-03-22T05:45:15Z,16021,Altsasu - Vitoria Gasteiz - Miranda de Ebro,0,11200,11300,42.742737,-2.867332,False,440237
2026-03-22T05:45:15Z,13041,Sevilla - Huelva,0,43019,51003,37.320625,-6.7913947,False,449015
2026-03-22T05:45:15Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,4,78400,71600,41.37666,1.1656963,False,447034
2026-03-22T05:45:15Z,15051,LMD2504,1,71500,78400,41.261547,1.1742945,False,470187
2026-03-22T05:45:15Z,15630,Lleida Pirineus - Cervera de Segarra,0,78400,78500,41.63776,0.9631681,False,447173
2026-03-22T05:45:15Z,18054,LMD2501,0,65314,65400,40.59584,0.44947535,False,470025
2026-03-22T05:45:15Z,18120,LMD2501,0,65400,71600,41.08109,1.0452087,False,470119
2026-03-22T05:45:15Z,15002,LMD2503,1,71400,71600,41.111366,1.2533424,False,470116
2026-03-22T05:45:15Z,14123,Valencia - Alicante - Murcia - Cartagena,2,65000,61200,39.380127,-0.40742776,False,599045
2026-03-22T05:45:15Z,18002,Madrid - León,2,15100,15004,42.48092,-5.5375233,False,440239
2026-03-22T05:45:15Z,03301,Madrid PA - Zaragoza - Barcelona - Figueres,-2,60000,71801,40.40512,-3.4932625,False,103021
2026-03-22T05:45:15Z,05668,Madrid - Murcia,4,17000,61200,40.136436,-3.6915922,False,106014
2026-03-22T05:45:15Z,02061,Madrid PA - Sevilla,6,51003,60000,37.851826,-4.9018044,False,103008
2026-03-22T05:45:15Z,08475,Sevilla S.J. - Granada,1,05000,51003,37.199814,-4.067404,False,104019
2026-03-22T05:45:15Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,-2,04307,60000,41.4016,2.0139744,False,103012
2026-03-22T05:45:15Z,02075,Madrid PA - Sevilla - Cádiz,1,51405,60000,36.457596,-6.225227,True,130003
2026-03-22T05:45:15Z,13951,Sevilla - Almería,0,56310,05000,37.02493,-2.5309687,False,599010
2026-03-22T05:45:15Z,09072,A Coruña - Santiago - Vigo Urzaiz,0,08223,31412,42.31742,-8.603439,False,121024
2026-03-22T05:45:15Z,35869,Barcelona S - Valencia N,1,65400,04104,40.80719,0.522854,True,120003
2026-03-22T05:45:15Z,12611,Vigo - Ourense - Ponferrada,2,20200,22100,42.475376,-6.830629,False,470156
2026-03-22T06:00:26Z,13041,Sevilla - Huelva,0,43019,51003,37.39081,-6.553969,False,449015
2026-03-22T06:00:26Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,7,78400,71600,41.31837,1.1814352,False,447034
2026-03-22T06:00:26Z,18054,LMD2501,-2,65314,65400,40.80719,0.522854,False,470025
2026-03-22T06:00:26Z,15002,LMD2503,1,71400,71600,41.142723,1.4057415,False,470116
2026-03-22T06:00:26Z,18331,Madrid - Puertollano - Badajoz,0,37606,60400,38.934135,-6.839018,False,599021
2026-03-22T06:00:26Z,02061,Madrid PA - Sevilla,7,51003,60000,37.9543,-4.614705,False,103008
2026-03-22T06:00:26Z,34609,Figueres - Barcelona - Valencia JS - Alicante,0,71801,04307,41.53711,2.225661,False,"130006,130028"
2026-03-22T06:00:26Z,13003,Sevilla - Cádiz,-1,51405,51003,36.502922,-6.1450396,False,449050
2026-03-22T06:00:26Z,15648,Zaragoza - Canfranc,0,04040,74217,41.63007,-0.8568705,False,594014
2026-03-22T06:00:26Z,12611,Vigo - Ourense - Ponferrada,3,20200,22100,42.414757,-6.9119163,False,470156
2026-03-22T06:00:26Z,16021,Altsasu - Vitoria Gasteiz - Miranda de Ebro,0,11200,11300,42.841305,-2.6726842,False,440237
2026-03-22T06:00:26Z,15051,LMD2504,1,71500,78400,41.261547,1.1742945,False,470187
2026-03-22T06:00:26Z,15850,LMD2502,1,79309,71801,42.122215,2.965601,False,"449026,449027"
2026-03-22T06:00:26Z,18120,LMD2501,-3,65400,71600,41.111366,1.2533424,False,470119
2026-03-22T06:00:26Z,15630,Lleida Pirineus - Cervera de Segarra,0,78400,78500,41.650345,1.1389337,False,447173
2026-03-22T06:00:26Z,14123,Valencia - Alicante - Murcia - Cartagena,3,65000,61200,39.180134,-0.44466108,False,599045
2026-03-22T06:00:26Z,15211,L'Arboç - Tarragona - Salou-Port Aventura,2,71500,65411,41.0885,1.1458733,False,470103
2026-03-22T06:00:26Z,18002,Madrid - León,3,15100,15004,42.402035,-5.078693,False,440239
2026-03-22T06:00:26Z,03301,Madrid PA - Zaragoza - Barcelona - Figueres,2,60000,71801,40.670326,-3.0685735,False,103021
2026-03-22T06:00:26Z,05668,Madrid - Murcia,3,17000,61200,39.978058,-3.082018,False,106014
2026-03-22T06:00:26Z,08475,Sevilla S.J. - Granada,1,05000,51003,37.17516,-4.1349626,False,104019
2026-03-22T06:00:26Z,03062,Madrid PA - Zaragoza - Barcelona - Figueres,-1,04307,60000,41.20817,1.4944888,False,103012
2026-03-22T06:00:26Z,02075,Madrid PA - Sevilla - Cádiz,2,51405,60000,36.468014,-6.2068243,True,130003
2026-03-22T06:00:26Z,13951,Sevilla - Almería,1,56310,05000,37.119534,-2.6003861,False,599010
2026-03-22T06:00:26Z,35869,Barcelona S - Valencia N,2,65400,04104,40.753696,0.6141503,True,120003
2026-03-22T06:00:26Z,12644,A Coruña - Lugo - Monforte,-33,31412,22100,43.31794,-8.368608,False,594106
2026-03-22T06:07:34Z,71800,El Ferrol - Oviedo,5,05193,21010,43.536007,-7.055802,False,527021
2026-03-22T06:07:34Z,13041,Sevilla - Huelva,-1,43019,51003,37.416363,-6.4413466,False,449015
2026-03-22T06:07:34Z,15040,Barcelona E.F. - Valls - Lleida Pirineus,11,78400,71600,41.289734,1.2588545,False,447034
2026-03-22T06:07:34Z,18331,Madrid - Puertollano - Badajoz,-1,37606,60400,38.9169,-6.642669,False,599021
2026-03-22T06:07:34Z,05871,Madrid PA - Valencia J.S. - Castellon,0,03216,60000,39.469162,-0.5787606,False,100006
2026-03-22T06:07:34Z,02061,Madrid PA - Sevilla,5,51003,60000,38.133076,-4.52093,False,103008
2026-03-22T06:07:34Z,34609,Figueres - Barcelona - Valencia JS - Alicante,5,71801,04307,41.642124,2.4144115,False,"130006,130028"
2026-03-22T06:07:34Z,13003,Sevilla - Cádiz,0,51405,51003,36.576355,-6.209746,False,449050
2026-03-22T06:07:34Z,17227,Medina - Valladolid - Palencia (Proximidad),0,10500,10600,41.317352,-4.910074,False,594016
2026-03-22T06:07:34Z,15648,Zaragoza - Canfranc,-1,04040,74217,41.73805,-0.8360916,False,594014
2026-03-22T06:07:34Z,09072,A Coruña - Santiago - Vigo Urzaiz,0,08223,31412,42.5972,-8.752462,False,121024
2026-03-22T06:07:34Z,13900,Sevilla - Málaga,0,51003,54413,37.392544,-5.9750113,False,598010
2026-03-22T06:07:34Z,12611,Vigo - Ourense - Ponferrada,4,20200,22100,42.418304,-6.9850497,False,470156
2026-03-22T06:07:34Z,16021,Altsasu - Vitoria Gasteiz - Miranda de Ebro,0,11200,11300,42.841305,-2.6726778,False,440237
2026-03-22T06:07:34Z,15051,LMD2504,11,71500,78400,41.33766,1.1764015,False,470187
2026-03-22T06:07:34Z,18120,LMD2501,0,65400,71600,41.111366,1.2533424,False,470119
