timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-05-22T03:15:21Z,04056,,4,11511,17000,43.203533,-2.0356278,False,121006
2026-05-22T03:15:21Z,14541,,0,61307,61200,37.605175,-0.97484106,False,592208
2026-05-22T03:15:21Z,15620,,0,78400,78600,41.631577,0.7905894,False,447171
2026-05-22T03:30:29Z,18047,,-1,60400,18000,39.62202,-3.3301535,False,449001
2026-05-22T03:30:29Z,04154,,0,31412,17000,43.17609,-8.451928,False,106054
2026-05-22T03:30:29Z,04056,,1,11511,17000,43.10083,-2.0991788,False,121006
2026-05-22T03:30:29Z,15046,,1,71600,79400,41.204716,1.678684,False,450008
2026-05-22T03:30:29Z,14541,,-3,61307,61200,37.818768,-0.95074505,False,592208
2026-05-22T03:30:29Z,15620,,0,78400,78600,41.636105,0.9787774,False,447171
2026-05-22T03:30:29Z,04114,,1,20309,17000,42.9335,-7.4697733,True,730014
2026-05-22T03:30:29Z,12512,,5,08223,31412,42.396217,-8.634634,False,599032
2026-05-22T03:45:20Z,18047,,0,60400,18000,39.62202,-3.3301535,False,449001
2026-05-22T03:45:20Z,15040,,0,78400,71600,41.620914,0.6328743,False,470116
2026-05-22T03:45:20Z,13001,,1,51405,51003,36.529274,-6.288518,False,449013
2026-05-22T03:45:20Z,15046,,4,71600,79400,41.23929,1.8090957,False,450008
2026-05-22T03:45:20Z,15770,,0,79309,71801,42.229797,2.9745727,False,"449029,449042"
2026-05-22T03:45:20Z,15000,,1,71400,79400,41.115147,1.1476929,False,"447039,447175"
2026-05-22T03:45:20Z,04114,,1,20309,17000,42.786404,-7.415769,True,730014
2026-05-22T03:45:20Z,15060,,6,71600,79400,41.21976,1.730041,False,"465213,465257"
2026-05-22T03:45:20Z,04154,,0,31412,17000,42.87095,-8.543547,False,106054
2026-05-22T03:45:20Z,04056,,3,11511,17000,43.038788,-2.2497897,False,121006
2026-05-22T03:45:20Z,17707,,0,35200,35002,39.979538,-4.7283907,False,598009
2026-05-22T03:45:20Z,03062,,1,04307,60000,42.023045,2.8145816,False,103014
2026-05-22T03:45:20Z,12411,,1,31412,22308,43.20765,-8.446858,False,599040
2026-05-22T03:45:20Z,15620,,0,78400,78600,41.662598,1.1488569,False,447171
2026-05-22T03:45:20Z,12689,,0,21010,31412,43.498245,-8.169273,False,594105
2026-05-22T03:45:20Z,08072,,0,60600,60000,39.29586,-2.0189886,False,104001
2026-05-22T03:45:20Z,12512,,3,08223,31412,42.547127,-8.6501255,False,599032
2026-05-22T04:00:38Z,15040,,3,78400,71600,41.54383,0.8254549,False,470116
2026-05-22T04:00:38Z,15046,,4,71600,79400,41.26494,1.9394186,False,450008
2026-05-22T04:00:38Z,13001,,1,51405,51003,36.51715,-6.1574426,False,449013
2026-05-22T04:00:38Z,15760,,0,79315,71801,42.34391,3.121086,False,"449023,449031"
2026-05-22T04:00:38Z,15000,,1,71400,79400,41.112114,1.254775,False,"447039,447175"
2026-05-22T04:00:38Z,15060,,6,71600,79400,41.21976,1.7300361,False,"465213,465257"
2026-05-22T04:00:38Z,18071,,0,71100,11200,41.632397,-0.8668278,False,470085
2026-05-22T04:00:38Z,02063,,6,54413,60000,36.902775,-4.723187,True,102015
2026-05-22T04:00:38Z,04464,,1,08223,17000,42.35402,-8.6176195,False,106058
2026-05-22T04:00:38Z,17707,,3,35200,35002,39.96195,-4.5193186,False,598009
2026-05-22T04:00:38Z,12411,,2,31412,22308,42.87054,-8.54452,False,599040
2026-05-22T04:00:38Z,15720,,7,71801,79309,41.476402,2.1870959,False,"449020,449027"
2026-05-22T04:00:38Z,04060,,0,15410,17000,43.53496,-5.68096,False,106065
2026-05-22T04:00:38Z,15620,,0,78400,78600,41.667976,1.3452436,False,447171
2026-05-22T04:00:38Z,18910,,3,30100,10000,40.95188,-5.296144,False,599042
2026-05-22T04:00:38Z,17106,,1,10400,10203,40.655865,-4.6827044,False,465077
2026-05-22T04:00:38Z,12512,,3,08223,31412,42.646347,-8.74358,False,599032
2026-05-22T04:00:38Z,16000,,-2,11600,11208,43.314655,-1.8972136,False,447172
2026-05-22T04:00:38Z,18047,,3,60400,18000,39.87957,-3.7284303,False,449001
2026-05-22T04:00:38Z,15051,,0,71500,78400,41.111366,1.2533424,False,470119
2026-05-22T04:00:38Z,18120,,2,65400,71600,40.753696,0.6141503,False,448007
2026-05-22T04:00:38Z,14541,,0,61307,61200,37.976032,-1.0885359,False,592208
2026-05-22T04:00:38Z,15770,,4,79309,71801,42.07044,2.964688,False,"449029,449042"
2026-05-22T04:00:38Z,04114,,6,20309,17000,42.690594,-7.469345,True,730014
2026-05-22T04:00:38Z,04154,,3,31412,17000,42.793774,-8.414593,False,106054
2026-05-22T04:00:38Z,04056,,-1,11511,17000,43.035923,-2.3365026,False,121006
2026-05-22T04:00:38Z,03062,,2,04307,60000,41.727077,2.570247,False,103014
2026-05-22T04:00:38Z,05063,,2,60911,17000,38.408916,-0.6751853,True,106010
2026-05-22T04:00:38Z,12689,,0,21010,31412,43.405415,-8.205555,False,594105
2026-05-22T04:00:38Z,08072,,-1,60600,60000,39.785065,-1.9796728,False,104001
2026-05-22T04:00:38Z,09061,,1,31412,22100,43.28641,-8.435582,True,121022
2026-05-22T04:15:20Z,15040,,10,78400,71600,41.46991,0.96483386,False,470116
2026-05-22T04:15:20Z,15002,,0,71400,71600,41.11256,1.1514038,False,447157
2026-05-22T04:15:20Z,15046,,5,71600,79400,41.319065,2.05577,False,450008
2026-05-22T04:15:20Z,13001,,1,51405,51003,36.66616,-6.124692,False,449013
2026-05-22T04:15:20Z,15760,,0,79315,71801,42.27083,2.97398,False,"449023,449031"
2026-05-22T04:15:20Z,15000,,3,71400,79400,41.139698,1.3905337,False,"447039,447175"
2026-05-22T04:15:20Z,18310,,3,30100,10600,41.067028,-5.4465785,False,599028
2026-05-22T04:15:20Z,18031,,0,03100,17000,37.78025,-3.792198,False,449003
2026-05-22T04:15:20Z,15060,,8,71600,79400,41.18975,1.5781467,False,"465213,465257"
2026-05-22T04:15:20Z,18071,,-2,71100,11200,41.71094,-0.99849737,False,470085
2026-05-22T04:15:20Z,02063,,5,54413,60000,37.25409,-4.7743955,True,102015
2026-05-22T04:15:20Z,05871,,6,65300,60000,39.88342,-0.11872674,False,100014
2026-05-22T04:15:20Z,02061,,3,51003,60000,37.477737,-5.9420743,False,103020
2026-05-22T04:15:20Z,04464,,0,08223,17000,42.48586,-8.649786,False,106058
2026-05-22T04:15:20Z,15804,,1,71600,79400,41.200665,1.6602114,False,"451006,451011"
2026-05-22T04:15:20Z,15309,,8,71209,04040,41.248653,0.4809413,False,470104
2026-05-22T04:15:20Z,02067,,0,05000,60000,37.232254,-3.984002,False,102014
2026-05-22T04:15:20Z,17707,,4,35200,35002,39.961266,-4.1810784,False,598009
2026-05-22T04:15:20Z,13202,,1,50413,50506,37.889347,-4.788205,False,446091
