timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-08-05T00:00:57Z,04167,,208,17000,11500,43.093964,-2.1254976,True,130003
2026-08-05T00:00:57Z,04267,,227,11200,13200,43.0402,-3.003022,True,130026
2026-08-05T00:15:23Z,04267,,223,11200,13200,43.14267,-2.9599924,True,130026
2026-08-05T00:15:23Z,35675,,2,11200,11300,42.690903,-2.9411867,False,470238
2026-08-05T00:45:24Z,04267,,230,11200,13200,43.240993,-2.9253435,True,130026
2026-08-05T00:45:24Z,35675,,1,11200,11300,42.84904,-2.5145676,False,470238
2026-08-05T01:00:52Z,35675,,3,11200,11300,42.86924,-2.3067968,False,470238
2026-08-05T01:30:35Z,35676,,-1,11300,11200,42.84625,-2.3890216,False,470238
2026-08-05T01:45:25Z,35676,,0,11300,11200,42.84904,-2.5145676,False,470238
2026-08-05T02:00:43Z,35676,,3,11300,11200,42.816025,-2.8048563,False,470238
2026-08-05T02:15:26Z,35676,,3,11300,11200,42.742737,-2.867332,False,470238
2026-08-05T03:15:29Z,14541,,0,61307,61200,37.605175,-0.97484106,False,592055
2026-08-05T03:15:29Z,15620,,0,78400,78600,41.63164,0.78753,False,447137
2026-08-05T03:15:29Z,12512,,0,08223,31412,42.234493,-8.713075,False,599018
2026-08-05T03:30:39Z,04154,,-4,31412,17000,43.023106,-8.4532175,False,106051
2026-08-05T03:30:39Z,18047,,-1,60400,18000,39.504204,-3.266447,False,449043
2026-08-05T03:30:39Z,14541,,-2,61307,61200,37.747013,-0.9672061,False,592055
2026-08-05T03:30:39Z,15620,,0,78400,78600,41.634945,0.9897296,False,447137
2026-08-05T03:30:39Z,04114,,0,20309,17000,42.896915,-7.455763,True,730011
2026-08-05T03:30:39Z,12512,,3,08223,31412,42.413647,-8.6371355,False,599018
2026-08-05T03:45:31Z,18047,,0,60400,18000,39.62202,-3.3301535,False,449043
2026-08-05T03:45:31Z,13001,,1,51405,51003,36.506226,-6.273588,False,449010
2026-08-05T03:45:31Z,15000,,1,71400,79400,41.118202,1.1443417,False,448021
2026-08-05T03:45:31Z,04114,,1,20309,17000,42.78419,-7.4190364,True,730011
2026-08-05T03:45:31Z,04154,,-4,31412,17000,42.87054,-8.54452,False,106051
2026-08-05T03:45:31Z,15309,,0,71300,04040,41.106617,0.65345657,False,440237
2026-08-05T03:45:31Z,17707,,0,35200,35002,39.963516,-4.6583033,False,598009
2026-08-05T03:45:31Z,03062,,0,04307,60000,41.979767,2.8161275,False,103008
2026-08-05T03:45:31Z,12411,,2,31412,22308,43.247894,-8.4540415,False,599009
2026-08-05T03:45:31Z,15621,,0,78600,78400,41.720184,1.8212196,False,447173
2026-08-05T03:45:31Z,15620,,0,78400,78600,41.662735,1.1489352,False,447137
2026-08-05T03:45:31Z,12689,,1,21010,31412,43.494625,-8.181679,False,594102
2026-08-05T03:45:31Z,08072,,0,60600,60000,39.30953,-2.019889,False,104015
2026-08-05T03:45:31Z,12512,,1,08223,31412,42.575523,-8.705993,False,599018
2026-08-05T04:00:47Z,13001,,1,51405,51003,36.516872,-6.157148,False,449010
2026-08-05T04:00:47Z,15000,,1,71400,79400,41.111366,1.2533424,False,448021
2026-08-05T04:00:47Z,18071,,1,71100,11200,41.632397,-0.8668278,False,470110
2026-08-05T04:00:47Z,02063,,2,54413,60000,36.837605,-4.6812625,True,112013
2026-08-05T04:00:47Z,04464,,2,08223,17000,42.302315,-8.599291,False,106064
2026-08-05T04:00:47Z,15309,,0,71300,04040,41.229565,0.54008985,False,440237
2026-08-05T04:00:47Z,17707,,1,35200,35002,39.96888,-4.38642,False,598009
2026-08-05T04:00:47Z,12411,,4,31412,22308,43.026417,-8.453261,False,599009
2026-08-05T04:00:47Z,15621,,0,78600,78400,41.72026,1.8264524,False,447173
2026-08-05T04:00:47Z,15720,,1,71801,79309,41.39203,2.1646564,False,449023
2026-08-05T04:00:47Z,15620,,1,78400,78600,41.654625,1.3606203,False,447137
2026-08-05T04:00:47Z,18910,,2,30100,10000,40.9576,-5.374224,False,599007
2026-08-05T04:00:47Z,17106,,0,10400,10203,40.656696,-4.682945,False,465084
2026-08-05T04:00:47Z,12512,,0,08223,31412,42.67306,-8.724589,False,599018
2026-08-05T04:00:47Z,18047,,2,60400,18000,39.853756,-3.6806428,False,449043
2026-08-05T04:00:47Z,15051,,2,71500,73100,41.11109,1.2077997,False,447058
2026-08-05T04:00:47Z,18120,,1,65400,79400,40.753696,0.6141503,False,448016
2026-08-05T04:00:47Z,18066,,0,14100,10000,41.901417,-4.5150394,False,449057
2026-08-05T04:00:47Z,18121,,-1,79400,65400,41.37968,2.1414883,False,449032
2026-08-05T04:00:47Z,14541,,2,61307,61200,37.97911,-1.0847116,False,592055
2026-08-05T04:00:47Z,15772,,0,79309,71801,42.169613,2.9900112,False,449040
2026-08-05T04:00:47Z,04114,,-1,20309,17000,42.616978,-7.489298,True,730011
2026-08-05T04:00:47Z,03062,,1,04307,60000,41.69986,2.5055585,False,103008
2026-08-05T04:00:47Z,05063,,2,60911,17000,38.408237,-0.66507703,True,106011
2026-08-05T04:00:47Z,12689,,2,21010,31412,43.412006,-8.181024,False,594102
2026-08-05T04:00:47Z,08072,,-3,60600,60000,39.80819,-1.9934027,False,104015
