timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-04-24T12:45:21Z,18014,,17,11511,10000,43.13927,-2.0742674,False,449046
2026-04-24T12:45:21Z,00602,,3,80100,60000,41.21735,-2.1168406,False,120001
2026-04-24T12:45:21Z,18770,,26,37200,37606,38.816467,-5.622878,False,599044
2026-04-24T12:45:21Z,18012,,19,11511,10000,42.371,-3.6662495,False,449017
2026-04-24T12:45:21Z,15782,,5,79309,71801,42.027233,2.8744814,False,"449014,449024"
2026-04-24T12:45:21Z,02104,,8,60000,51405,36.50309,-6.2721343,True,130006
2026-04-24T12:45:21Z,17041,,1,37200,17000,38.96281,-3.8410661,False,449057
2026-04-24T12:45:21Z,18093,,14,65400,65000,39.93311,-0.09640472,False,"447002,447073"
2026-04-24T12:45:21Z,04121,,11,17000,15410,43.250786,-5.782335,False,106052
2026-04-24T12:45:21Z,01131,,23,71801,65000,41.111366,1.2533424,True,"252055,6B17,6B2"
2026-04-24T12:45:21Z,01371,,0,71801,60911,41.191902,1.2722759,True,130041
2026-04-24T12:45:21Z,09132,,9,08223,31412,42.8493,-8.599851,False,121002
2026-04-24T12:45:21Z,09131,,3,31412,22100,42.381348,-7.9600344,True,121004
2026-04-24T12:45:21Z,18777,,-6,37606,37200,38.91403,-6.617873,False,599002
2026-04-24T12:45:21Z,71811,,21,21010,15211,43.543125,-6.1108856,False,527017
2026-04-24T12:45:21Z,00438,,11,71801,13200,42.96864,-2.9114945,False,120057
2026-04-24T12:45:21Z,03308,,2,71801,60000,41.376408,1.180359,False,103013
2026-04-24T12:45:21Z,18021,,5,71100,11200,42.425034,-1.6307244,False,470177
2026-04-24T12:45:21Z,13011,,10,51003,50500,37.427567,-5.9522204,False,449045
2026-04-24T12:45:21Z,14461,,2,65312,65300,39.441322,-0.37056574,False,"447010,447013"
2026-04-24T12:45:21Z,13097,,27,51003,43019,37.298412,-6.8913565,False,598014
2026-04-24T12:45:21Z,71891,,1,05803,05451,42.841206,-5.5220995,False,526007
2026-04-24T12:45:21Z,04515,,4,17000,08223,42.602043,-8.76201,False,106057
2026-04-24T12:45:21Z,00276,,3,17000,56310,36.905552,-2.447197,False,"334011,6B13"
2026-04-24T12:45:21Z,04114,,0,20300,17000,41.51592,-5.73974,True,730017
2026-04-24T12:45:21Z,05721,,-7,03216,15410,40.475197,-3.680284,False,"106059,112010"
2026-04-24T12:45:21Z,03940,,45,71801,51003,37.816868,-5.002239,True,112014
2026-04-24T12:45:21Z,05843,,0,61200,17000,38.8344,-0.987472,False,106014
2026-04-24T12:45:21Z,03141,,1,60000,71801,40.964077,-2.5769536,False,103023
2026-04-24T12:45:21Z,18308,,4,14100,30110,41.317352,-4.910074,False,599013
2026-04-24T12:45:21Z,10022,,44,60000,02003,37.068916,-4.719267,False,112013
2026-04-24T12:45:21Z,09120,,3,22100,31412,43.350136,-8.413143,True,121007
2026-04-24T12:45:21Z,12683,,1,21010,31412,43.377693,-8.201694,False,594104
2026-04-24T12:45:21Z,04072,,1,14223,60911,38.351402,-0.5200694,True,130042
2026-04-24T12:45:21Z,18306,,3,30100,14100,41.195465,-5.136381,False,599007
2026-04-24T12:45:21Z,12962,,10,22100,31304,42.360016,-7.9094224,False,594015
2026-04-24T12:45:21Z,71822,,10,05571,15211,43.42085,-4.758936,False,529009
2026-04-24T12:45:21Z,17026,,5,37500,18000,39.96381,-6.14883,False,599049
2026-04-24T12:45:21Z,18073,,2,71100,81100,41.658775,-0.9107285,False,470094
2026-04-24T12:45:21Z,02124,,51,60000,51405,37.987087,-4.577053,True,130026
2026-04-24T12:45:21Z,00622,,18,71801,08223,42.690777,-2.9416406,True,130010
2026-04-24T12:45:21Z,00621,,3,08223,71801,42.235165,-3.9882724,False,130028
2026-04-24T12:45:21Z,04143,,7,60911,14223,40.932384,-4.158644,True,130027
2026-04-24T12:45:21Z,05750,,10,15410,03216,40.910057,-4.0939603,False,130033
2026-04-24T12:45:21Z,13904,,40,51003,54413,36.698532,-4.4601593,False,598010
2026-04-24T12:45:21Z,05113,,-5,60911,17000,40.333218,-3.6526067,False,112008
2026-04-24T12:45:21Z,02121,,14,51003,60000,39.75178,-3.8173661,False,100013
2026-04-24T12:45:21Z,02120,,55,60000,51003,37.86356,-4.8617477,False,100008
2026-04-24T12:45:21Z,13905,,10,54413,51003,36.907272,-4.7590938,False,598002
2026-04-24T12:45:21Z,04142,,12,14223,17000,43.218433,-4.068407,True,130039
2026-04-24T12:45:21Z,15005,,3,71801,79309,42.210342,2.9795797,False,"449020,449038"
2026-04-24T12:45:21Z,18004,,4,10600,10000,41.48235,-4.7802305,False,449037
2026-04-24T12:45:21Z,18126,,1,65400,71600,41.142723,1.4057415,False,470025
2026-04-24T12:45:21Z,18127,,6,71600,65400,41.142723,1.4057415,False,448006
2026-04-24T12:45:21Z,71832,,1,15211,21010,43.348606,-5.967645,False,436039
2026-04-24T12:45:21Z,71830,,5,15211,21010,43.517235,-8.161411,False,527013
2026-04-24T12:45:21Z,00694,,5,50300,71801,39.198586,-2.1616588,True,130008
2026-04-24T12:45:21Z,05742,,3,60000,61200,40.215275,-3.7487261,False,102011
2026-04-24T12:45:21Z,00697,,12,71801,50300,39.281376,-2.7467506,True,130043
