timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-07-13T00:00:59Z,03931,,187,51003,71801,41.34617,2.1148117,True,"102004,102012"
2026-07-13T00:00:59Z,00632,,275,04040,30100,41.316666,-4.910304,False,121027
2026-07-13T00:11:20Z,03931,,187,51003,71801,41.34617,2.1148117,True,"102004,102012"
2026-07-13T02:15:22Z,18047,,0,60600,18000,39.00001,-1.8478293,False,449001
2026-07-13T02:30:47Z,18047,,0,60600,18000,39.111588,-2.0004401,False,449001
2026-07-13T02:45:21Z,18047,,0,60600,18000,39.19927,-2.1629605,False,449001
2026-07-13T03:00:56Z,18047,,0,60600,18000,39.27853,-2.7754042,False,449001
2026-07-13T03:15:21Z,18047,,0,60600,18000,39.39426,-3.1177819,False,449001
2026-07-13T03:15:21Z,14541,,0,61307,61200,37.605175,-0.97484106,False,592015
2026-07-13T03:15:21Z,15620,,0,78400,78600,41.620914,0.6328743,False,470117
2026-07-13T03:15:21Z,12512,,1,08223,31412,42.234493,-8.713075,False,599018
2026-07-13T03:30:49Z,18047,,3,60600,18000,39.395874,-3.2055266,False,449001
2026-07-13T03:30:49Z,04154,,-2,31412,17000,43.04451,-8.444606,False,106053
2026-07-13T03:30:49Z,14541,,-1,61307,61200,37.818768,-0.95074505,False,592015
2026-07-13T03:30:49Z,15620,,0,78400,78600,41.620914,0.6328743,False,470117
2026-07-13T03:30:49Z,04114,,0,20309,17000,42.883495,-7.4559717,True,730014
2026-07-13T03:30:49Z,12512,,4,08223,31412,42.412594,-8.637435,False,599018
2026-07-13T03:45:22Z,18047,,1,60600,18000,39.62202,-3.3301535,False,449001
2026-07-13T03:45:22Z,13001,,1,51405,51003,36.529274,-6.288518,False,449041
2026-07-13T03:45:22Z,15000,,0,71400,79400,41.11246,1.1516333,False,449016
2026-07-13T03:45:22Z,04114,,2,20309,17000,42.78099,-7.42319,True,730014
2026-07-13T03:45:22Z,02063,,1,54413,60000,36.708256,-4.5536237,True,112013
2026-07-13T03:45:22Z,04154,,-1,31412,17000,42.870945,-8.543556,False,106053
2026-07-13T03:45:22Z,04056,,4,11511,17000,43.225655,-2.0094342,False,121016
2026-07-13T03:45:22Z,15309,,-2,71300,04040,41.182396,0.5692338,False,448031
2026-07-13T03:45:22Z,03062,,-1,04307,60000,41.979424,2.8167083,False,103018
2026-07-13T03:45:22Z,12411,,-2,31412,22308,43.207,-8.446726,False,599032
2026-07-13T03:45:22Z,15621,,0,78600,78400,41.72026,1.8264524,False,447109
2026-07-13T03:45:22Z,15620,,0,78400,78600,41.620914,0.6328743,False,470117
2026-07-13T03:45:22Z,12689,,2,21010,31412,43.49493,-8.2019205,False,594011
2026-07-13T03:45:22Z,08072,,0,60600,60000,39.29446,-2.0186803,False,104020
2026-07-13T03:45:22Z,12512,,2,08223,31412,42.543842,-8.648149,False,599018
2026-07-13T04:00:57Z,13001,,3,51405,51003,36.48686,-6.166048,False,449041
2026-07-13T04:00:57Z,15000,,0,71400,79400,41.12091,1.2779229,False,449016
2026-07-13T04:00:57Z,18071,,-1,71100,11200,41.632397,-0.8668278,False,465070
2026-07-13T04:00:57Z,02063,,-1,54413,60000,37.068756,-4.7192316,True,112013
2026-07-13T04:00:57Z,04464,,0,08223,17000,42.388065,-8.633673,False,106064
2026-07-13T04:00:57Z,12411,,0,31412,22308,42.969505,-8.472501,False,599032
2026-07-13T04:00:57Z,04060,,-1,15410,17000,43.535183,-5.7014523,False,106055
2026-07-13T04:00:57Z,15621,,0,78600,78400,41.72026,1.8264524,False,447109
2026-07-13T04:00:57Z,15720,,-1,71801,79309,41.379074,2.139723,False,449031
2026-07-13T04:00:57Z,15620,,0,78400,78600,41.673748,1.2746897,False,470117
2026-07-13T04:00:57Z,18910,,3,30100,10000,40.96333,-5.396343,False,599042
2026-07-13T04:00:57Z,17106,,-1,10400,10203,40.656673,-4.682938,False,465098
2026-07-13T04:00:57Z,12512,,4,08223,31412,42.65651,-8.739698,False,599018
2026-07-13T04:00:57Z,16000,,-2,11600,11208,43.31563,-1.8987901,False,447146
2026-07-13T04:00:57Z,18047,,4,60600,18000,39.825375,-3.6554222,False,449001
2026-07-13T04:00:57Z,15051,,0,71500,78400,41.111366,1.2533424,False,448007
2026-07-13T04:00:57Z,18120,,4,65400,79400,40.753696,0.6141503,False,448025
2026-07-13T04:00:57Z,18066,,-2,14100,10000,41.907604,-4.5078416,False,449057
2026-07-13T04:00:57Z,15772,,0,79309,71801,42.173283,2.9890742,False,"449020,449038"
2026-07-13T04:00:57Z,18024,,1,37200,65000,38.965073,-3.8595614,False,449036
2026-07-13T04:00:57Z,04114,,2,20309,17000,42.65294,-7.4811807,True,730014
