timestamp_utc,tren,linea,retraso_min,origen,destino,latitud,longitud,accesible,mat
2026-06-08T02:15:20Z,18047,,0,60600,18000,39.00001,-1.8478293,False,449044
2026-06-08T02:30:26Z,18047,,0,60600,18000,39.111588,-2.0004401,False,449044
2026-06-08T02:45:18Z,18047,,0,60600,18000,39.19927,-2.1629605,False,449044
2026-06-08T03:00:39Z,18047,,0,60600,18000,39.27853,-2.7754042,False,449044
2026-06-08T03:15:20Z,18047,,0,60600,18000,39.39426,-3.1177819,False,449044
2026-06-08T03:15:20Z,04056,,5,11511,17000,43.214825,-2.0203884,False,121016
2026-06-08T03:15:20Z,15620,,0,78400,78600,41.631783,0.7810114,False,447051
2026-06-08T03:30:28Z,18047,,2,60600,18000,39.395874,-3.2055266,False,449044
2026-06-08T03:30:28Z,04154,,1,31412,17000,43.18595,-8.44558,False,106055
2026-06-08T03:30:28Z,04056,,2,11511,17000,43.10387,-2.0957928,False,121016
2026-06-08T03:30:28Z,14541,,-2,61307,61200,37.818768,-0.95074505,False,592213
2026-06-08T03:30:28Z,15620,,6,78400,78600,41.634296,0.9181258,False,447051
2026-06-08T03:30:28Z,04114,,0,20309,17000,42.904163,-7.4555297,True,730018
2026-06-08T03:45:17Z,18047,,0,60600,18000,39.62202,-3.3301535,False,449044
2026-06-08T03:45:17Z,15030,,0,78400,79400,41.620914,0.6328743,False,448008
2026-06-08T03:45:17Z,18120,,0,65400,71600,40.80719,0.522854,False,"448006,448025"
2026-06-08T03:45:17Z,13001,,2,51405,51003,36.529274,-6.288518,False,449008
2026-06-08T03:45:17Z,15770,,0,79309,71801,42.196835,2.9830475,False,"449020,449024"
2026-06-08T03:45:17Z,15000,,0,71400,79400,41.11299,1.1505345,False,"470023,470071"
2026-06-08T03:45:17Z,04114,,3,20309,17000,42.78462,-7.4184027,True,730018
2026-06-08T03:45:17Z,02063,,1,54413,60000,36.72203,-4.5801415,True,102002
2026-06-08T03:45:17Z,04154,,-1,31412,17000,42.87084,-8.543809,False,106055
2026-06-08T03:45:17Z,04056,,3,11511,17000,43.038616,-2.2520714,False,121016
2026-06-08T03:45:17Z,15309,,0,71300,04040,41.106617,0.65345657,False,470123
2026-06-08T03:45:17Z,17707,,1,35200,35002,39.96948,-4.683015,False,599012
2026-06-08T03:45:17Z,03062,,1,04307,60000,41.979424,2.8167083,False,103015
2026-06-08T03:45:17Z,15620,,6,78400,78600,41.646183,1.0784737,False,447051
2026-06-08T03:45:17Z,12689,,1,21010,20400,43.494858,-8.1973505,False,594015
2026-06-08T03:45:17Z,08072,,0,60600,60000,39.32167,-2.0191324,False,104014
2026-06-08T04:00:38Z,13001,,2,51405,51003,36.511703,-6.151862,False,449008
2026-06-08T04:00:38Z,15760,,0,79315,71801,42.34678,3.1242323,False,"449018,449033"
2026-06-08T04:00:38Z,18310,,-12,30100,10600,40.971676,-5.648387,False,599042
2026-06-08T04:00:38Z,15000,,0,71400,79400,41.111366,1.2533424,False,"470023,470071"
2026-06-08T04:00:38Z,18071,,0,71100,11200,41.632397,-0.8668278,False,470203
2026-06-08T04:00:38Z,02063,,-2,54413,60000,37.068703,-4.719219,True,102002
2026-06-08T04:00:38Z,04464,,1,08223,17000,42.33937,-8.610414,False,106059
2026-06-08T04:00:38Z,15309,,2,71300,04040,41.229565,0.54008985,False,470123
2026-06-08T04:00:38Z,17707,,0,35200,35002,39.97025,-4.3760395,False,599012
2026-06-08T04:00:38Z,03052,,3,71801,60000,41.4666,1.86665,False,103016
2026-06-08T04:00:38Z,15720,,7,71801,79309,41.40938,2.1878464,False,449038
2026-06-08T04:00:38Z,15620,,7,78400,78600,41.671356,1.2686735,False,447051
2026-06-08T04:00:38Z,18910,,3,30100,10000,40.964478,-5.4007955,False,599038
2026-06-08T04:00:38Z,17106,,1,10400,10203,40.650013,-4.640892,False,465044
2026-06-08T04:00:38Z,16000,,-2,11600,11208,43.314564,-1.8970679,False,447172
2026-06-08T04:00:38Z,18047,,4,60600,18000,39.81741,-3.6529224,False,449044
2026-06-08T04:00:38Z,15030,,4,78400,79400,41.54383,0.8254549,False,448008
2026-06-08T04:00:38Z,18120,,1,65400,71600,40.753696,0.6141503,False,"448006,448025"
2026-06-08T04:00:38Z,18121,,-2,71600,65400,41.37942,2.1409357,False,449034
2026-06-08T04:00:38Z,18066,,-2,14100,10000,41.906967,-4.5086617,False,449052
2026-06-08T04:00:38Z,15770,,-3,79309,71801,42.047535,2.9572241,False,"449020,449024"
2026-06-08T04:00:38Z,18024,,1,37200,65000,38.96231,-3.836998,False,470118
2026-06-08T04:00:38Z,04114,,4,20309,17000,42.673805,-7.4778643,True,730018
2026-06-08T04:00:38Z,04154,,0,31412,17000,42.757164,-8.315997,False,106055
2026-06-08T04:00:38Z,04056,,0,11511,17000,43.04081,-2.3353057,False,121016
2026-06-08T04:00:38Z,05063,,0,60911,17000,38.40619,-0.69986206,True,106011
2026-06-08T04:00:38Z,03062,,4,71801,60000,41.33758,2.1096804,True,103005
2026-06-08T04:00:38Z,12689,,2,21010,20400,43.4118,-8.179978,False,594015
2026-06-08T04:00:38Z,08072,,-4,60600,60000,39.810535,-1.994701,False,104014
2026-06-08T04:00:38Z,09061,,2,31412,22100,43.286167,-8.435513,True,121024
2026-06-08T04:15:21Z,15002,,0,71400,79400,41.116665,1.1460326,False,"447040,447049"
2026-06-08T04:15:21Z,13001,,1,51405,51003,36.669247,-6.123877,False,449008
2026-06-08T04:15:21Z,15760,,0,79315,71801,42.234783,2.9732914,False,"449018,449033"
2026-06-08T04:15:21Z,15000,,2,71400,79400,41.142723,1.4057415,False,"470023,470071"
2026-06-08T04:15:21Z,18310,,3,30100,10600,41.063805,-5.4741488,False,599042
2026-06-08T04:15:21Z,18031,,1,03100,17000,37.7817,-3.803159,False,449036
2026-06-08T04:15:21Z,18071,,-2,71100,11200,41.71094,-0.99849737,False,470203
2026-06-08T04:15:21Z,02063,,-5,54413,60000,37.358547,-4.8220434,True,102002
2026-06-08T04:15:21Z,05871,,3,65300,60000,39.830486,-0.15951657,False,100003
2026-06-08T04:15:21Z,02061,,2,51003,60000,37.513092,-5.903037,False,103023
2026-06-08T04:15:21Z,04464,,0,08223,17000,42.482483,-8.649759,False,106059
2026-06-08T04:15:21Z,15309,,0,71300,04040,41.248653,0.4809413,False,470123
2026-06-08T04:15:21Z,02067,,3,05000,60000,37.240917,-3.8900092,False,102016
2026-06-08T04:15:21Z,17707,,-1,35200,35002,39.968773,-4.0480666,False,599012
2026-06-08T04:15:21Z,03052,,7,71801,60000,41.18948,1.439783,False,103016
2026-06-08T04:15:21Z,13202,,3,50413,50506,37.89322,-4.7797766,False,446070
2026-06-08T04:15:21Z,12411,,0,31400,22308,42.87054,-8.54452,False,599017
2026-06-08T04:15:21Z,15720,,7,71801,79309,41.522068,2.2089052,False,449038
2026-06-08T04:15:21Z,04060,,0,15410,17000,43.462635,-5.829989,False,106065
2026-06-08T04:15:21Z,15620,,7,78400,78600,41.668915,1.4409246,False,447051
2026-06-08T04:15:21Z,13201,,1,50506,50413,37.718216,-5.292845,False,446088
2026-06-08T04:15:21Z,18910,,2,30100,10000,40.8662,-5.1335826,False,599038
2026-06-08T04:15:21Z,17106,,0,10400,10203,40.594887,-4.4868507,False,465044
2026-06-08T04:15:21Z,16000,,-2,11600,11208,43.320354,-1.9598297,False,447172
2026-06-08T04:15:21Z,18047,,6,60600,18000,39.981415,-3.7034252,False,449044
2026-06-08T04:15:21Z,15030,,8,78400,79400,41.438805,0.97525936,False,448008
2026-06-08T04:15:21Z,15051,,-1,71500,78400,41.160805,1.1002464,False,447067
2026-06-08T04:15:21Z,18120,,-1,65400,79400,40.8861,0.8006144,False,"448006,448025"
2026-06-08T04:15:21Z,18066,,-2,14100,10000,41.696865,-4.6789374,False,449052
2026-06-08T04:15:21Z,18121,,0,79400,65400,41.313385,2.0392833,False,449034
2026-06-08T04:15:21Z,15650,,0,04040,78302,41.632397,-0.8668278,False,448031
2026-06-08T04:15:21Z,15770,,-1,79309,71801,41.978355,2.816307,False,"449020,449024"
2026-06-08T04:15:21Z,18068,,0,81200,71100,42.059517,-1.5976725,False,470177
2026-06-08T04:15:21Z,18046,,0,80100,71100,42.71685,-1.6244245,False,449012
2026-06-08T04:15:21Z,18024,,1,37200,65000,38.895573,-3.7097235,False,470118
2026-06-08T04:15:21Z,18041,,-1,60600,17000,39.11055,-1.9992044,False,449056
2026-06-08T04:15:21Z,04114,,3,20309,17000,42.530144,-7.5030174,True,730018
2026-06-08T04:15:21Z,04154,,2,31412,17000,42.44621,-8.056431,False,106055
2026-06-08T04:15:21Z,04056,,-4,11511,17000,42.941147,-2.2814994,False,121016
2026-06-08T04:15:21Z,03062,,1,04307,60000,41.421906,2.1936398,False,103015
2026-06-08T04:15:21Z,05063,,1,60911,17000,38.644444,-0.91187805,True,106011
2026-06-08T04:15:21Z,12689,,3,21010,20400,43.315872,-8.206735,False,594015
2026-06-08T04:15:21Z,09061,,-1,31412,22100,42.89099,-8.506603,True,121024
2026-06-08T04:15:21Z,08072,,-4,60600,60000,40.033916,-2.143655,False,104014
2026-06-08T04:15:21Z,35869,,1,65400,04104,40.761,0.64640075,True,120005
2026-06-08T04:30:29Z,13084,,1,42008,43019,37.884125,-6.818398,False,598005
2026-06-08T04:30:29Z,18054,,0,65314,65400,40.59584,0.44947535,False,448004
2026-06-08T04:30:29Z,13001,,1,51405,51003,36.839108,-6.0738473,False,449008
2026-06-08T04:30:29Z,02063,,-5,54413,60000,37.72277,-5.015539,True,102002
2026-06-08T04:30:29Z,04088,,0,20200,17000,42.579365,-6.5284486,False,121021
2026-06-08T04:30:29Z,02061,,1,51003,60000,37.669064,-5.52302,False,103023
2026-06-08T04:30:29Z,15309,,3,71300,04040,41.21371,0.24228084,False,470123
2026-06-08T04:30:29Z,02067,,4,05000,60000,37.17458,-4.1577005,False,102016
2026-06-08T04:30:29Z,17806,,0,37311,37606,38.724117,-5.22668,False,599033
2026-06-08T04:30:29Z,13202,,7,50413,50506,37.86463,-4.8585815,False,446070
2026-06-08T04:30:29Z,15621,,3,78600,78400,41.730137,1.5152185,False,447053
2026-06-08T04:30:29Z,15620,,9,78400,78600,41.730083,1.5151097,False,447051
2026-06-08T04:30:29Z,13201,,3,50506,50413,37.804092,-5.1063423,False,446088
2026-06-08T04:30:29Z,15900,,4,71801,79315,41.421005,2.1944845,False,447025
2026-06-08T04:30:29Z,16000,,-1,11600,11208,43.27223,-1.9643799,False,447172
2026-06-08T04:30:29Z,13051,,1,01007,51003,37.272842,-5.2086697,False,598016
2026-06-08T04:30:29Z,15031,,0,79400,71300,41.38209,2.147028,False,447176
2026-06-08T04:30:29Z,15030,,8,78400,79400,41.40052,1.1032217,False,448008
2026-06-08T04:30:29Z,15630,,0,78400,78500,41.63102,0.7661002,False,447085
2026-06-08T04:30:29Z,18066,,0,14100,10000,41.627678,-4.737939,False,449052
2026-06-08T04:30:29Z,18068,,0,81200,71100,41.91493,-1.4201784,False,470177
2026-06-08T04:30:29Z,18024,,3,37200,65000,39.023464,-3.4637263,False,470118
2026-06-08T04:30:29Z,04114,,3,20309,17000,42.42644,-7.662726,True,730018
2026-06-08T04:30:29Z,03301,,-1,60000,71801,40.365837,-3.5622993,False,103003
2026-06-08T04:30:29Z,00752,,0,81100,81200,42.824966,-1.6619686,True,120002
2026-06-08T04:30:29Z,04154,,1,31412,17000,42.350487,-7.8720107,False,106055
2026-06-08T04:30:29Z,05763,,3,61200,11014,37.97463,-1.1315811,False,112028
2026-06-08T04:30:29Z,03662,,0,04307,60000,42.03388,2.8194091,True,103020
2026-06-08T04:30:29Z,03062,,1,04307,60000,41.379074,2.139723,False,103015
2026-06-08T04:30:29Z,03063,,0,60000,71801,40.4024,-3.685725,True,103022
2026-06-08T04:30:29Z,03060,,-1,71801,60000,41.342228,2.056301,False,103017
2026-06-08T04:30:29Z,08072,,-1,60600,60000,40.03155,-2.7490919,False,104014
2026-06-08T04:30:29Z,35869,,0,65400,04104,40.888176,0.8025814,True,120005
2026-06-08T04:30:29Z,14470,,1,60902,60913,38.53991,-0.811904,False,447073
2026-06-08T04:30:29Z,15002,,0,71400,79400,41.12022,1.2761291,False,"447040,447049"
2026-06-08T04:30:29Z,17021,,1,35400,18000,39.495113,-6.426467,False,"599002,599031"
2026-06-08T04:30:29Z,15760,,4,79315,71801,42.06699,2.9647985,False,"449018,449033"
2026-06-08T04:30:29Z,18310,,2,30100,10600,41.233406,-5.078695,False,599042
2026-06-08T04:30:29Z,15000,,4,71400,79400,41.185974,1.524699,False,"470023,470071"
2026-06-08T04:30:29Z,18072,,0,81100,04040,42.41352,-2.1867259,False,470171
2026-06-08T04:30:29Z,04868,,0,30100,17000,41.01276,-5.5832806,True,121023
2026-06-08T04:30:29Z,18031,,1,03100,17000,37.97671,-3.789203,False,449036
2026-06-08T04:30:29Z,18071,,3,71100,11200,41.771507,-1.1123801,False,470203
2026-06-08T04:30:29Z,05871,,4,65300,60000,39.621708,-0.3019592,False,100003
2026-06-08T04:30:29Z,04464,,-1,08223,17000,42.775265,-8.661475,False,106059
2026-06-08T04:30:29Z,17707,,0,35200,35002,40.13591,-3.845491,False,599012
2026-06-08T04:30:29Z,03052,,9,71801,60000,41.428158,0.94818,False,103016
2026-06-08T04:30:29Z,17703,,0,35200,18000,39.976746,-4.713202,False,599036
2026-06-08T04:30:29Z,12411,,3,31400,22308,42.738983,-8.652459,False,599017
2026-06-08T04:30:29Z,15720,,3,71801,79309,41.641273,2.4106433,False,449038
2026-06-08T04:30:29Z,08260,,0,60000,37700,40.39696,-3.6748388,False,104015
2026-06-08T04:30:29Z,04060,,2,15410,17000,43.36685,-5.8546076,False,106065
